State,Year,Month,Unemployment Rate,School closing,Workplace closing,Cancel public event,Restriction on gathering,Close public transport,State at home requirement,Restrictions on internal movement,International travel control
Indiana,2022,08,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.25806451612903225,1.0
Indiana,2022,09,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Indiana,2022,10,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Indiana,2022,11,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Indiana,2022,12,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Iowa,2019,01,2.6,0,0,0,0,0,0,0,0
Iowa,2019,02,2.6,0,0,0,0,0,0,0,0
Iowa,2019,03,2.6,0,0,0,0,0,0,0,0
Iowa,2019,04,2.6,0,0,0,0,0,0,0,0
Iowa,2019,05,2.6,0,0,0,0,0,0,0,0
